2015,HCM_1,NV1,675,1439
2015,HCM_2,NV1,630,1409
2015,HCM_3,NV1,630,779
2015,HCM_4,NV1,200,378
2015,HCM_5,NV1,360,668
2015,HCM_6,NV1,540,617
2015,HCM_7,NV1,540,5833
2015,HCM_8,NV1,450,917
2015,HCM_9,NV1,585,1362
2015,HCM_10,NV1,405,630
2015,HCM_11,NV1,800,1269
2015,HCM_12,NV1,675,845
2015,HCM_13,NV1,720,1004
2015,HCM_14,NV1,675,947
2015,HCM_15,NV1,140,401
2015,HCM_16,NV1,1125,1900
2015,HCM_17,NV1,180,427
2015,HCM_18,NV1,900,1417
2015,HCM_19,NV1,270,283
2015,HCM_20,NV1,855,2226
2015,HCM_21,NV1,630,1457
2015,HCM_22,NV1,810,1128
2015,HCM_23,NV1,,
2015,HCM_24,NV1,630,784
2015,HCM_25,NV1,675,729
2015,HCM_26,NV1,720,1404
2015,HCM_27,NV1,70,76
2015,HCM_28,NV1,720,1013
2015,HCM_29,NV1,675,782
2015,HCM_30,NV1,630,826
2015,HCM_31,NV1,630,666
2015,HCM_32,NV1,675,715
2015,HCM_33,NV1,430,520
2015,HCM_34,NV1,765,901
2015,HCM_35,NV1,540,626
2015,HCM_36,NV1,540,578
2015,HCM_37,NV1,675,704
2015,HCM_38,NV1,,
2015,HCM_39,NV1,810,1063
2015,HCM_40,NV1,420,708
2015,HCM_41,NV1,720,959
2015,HCM_42,NV1,270,543
2015,HCM_43,NV1,180,269
2015,HCM_44,NV1,420,654
2015,HCM_45,NV1,810,1204
2015,HCM_46,NV1,765,1097
2015,HCM_47,NV1,630,1072
2015,HCM_48,NV1,765,1223
2015,HCM_49,NV1,630,770
2015,HCM_50,NV1,540,647
2015,HCM_51,NV1,855,1494
2015,HCM_52,NV1,900,2239
2015,HCM_53,NV1,720,961
2015,HCM_54,NV1,900,917
2015,HCM_55,NV1,810,1487
2015,HCM_56,NV1,720,1042
2015,HCM_57,NV1,900,1362
2015,HCM_58,NV1,900,1444
2015,HCM_59,NV1,990,1031
2015,HCM_60,NV1,810,1564
2015,HCM_61,NV1,720,816
2015,HCM_62,NV1,585,1552
2015,HCM_63,NV1,810,1210
2015,HCM_64,NV1,810,872
2015,HCM_65,NV1,900,2019
2015,HCM_66,NV1,810,1525
2015,HCM_67,NV1,900,1329
2015,HCM_68,NV1,,
2015,HCM_69,NV1,450,1506
2015,HCM_70,NV1,765,1437
2015,HCM_71,NV1,630,895
2015,HCM_72,NV1,810,855
2015,HCM_73,NV1,675,725
2015,HCM_74,NV1,,
2015,HCM_75,NV1,,
2015,HCM_76,NV1,720,783
2015,HCM_77,NV1,675,886
2015,HCM_78,NV1,675,683
2015,HCM_79,NV1,,
2015,HCM_80,NV1,720,846
2015,HCM_81,NV1,630,649
2015,HCM_82,NV1,,
2015,HCM_83,NV1,315,563
2015,HCM_84,NV1,270,354
2015,HCM_85,NV1,420,650
2015,HCM_86,NV1,,
2015,HCM_87,NV1,540,885
2015,HCM_88,NV1,405,465
2015,HCM_89,NV1,405,413
2015,HCM_90,NV1,630,955
2015,HCM_91,NV1,360,489
2015,HCM_92,NV1,450,453
2015,HCM_93,NV1,540,590
2015,HCM_94,NV1,360,936
2015,HCM_95,NV1,630,1257
2015,HCM_96,NV1,675,850
2015,HCM_97,NV1,585,607
2015,HCM_98,NV1,450,782
2015,HCM_99,NV1,765,781
2015,HCM_100,NV1,,
2015,HCM_101,NV1,450,542
2015,HCM_102,NV1,540,557
2015,HCM_103,NV1,540,541
2015,HCM_104,NV1,450,518
2015,HCM_105,NV1,630,823
2015,HCM_106,NV1,675,862
2015,HCM_107,NV1,675,709
2015,HCM_108,NV1,630,641
2016,HCM_1,NV1,675,1169
2016,HCM_2,NV1,630,1032
2016,HCM_3,NV1,585,671
2016,HCM_4,NV1,250,69
2016,HCM_5,NV1,360,627
2016,HCM_6,NV1,495,574
2016,HCM_7,NV1,675,338
2016,HCM_8,NV1,480,818
2016,HCM_9,NV1,585,1192
2016,HCM_10,NV1,450,244
2016,HCM_11,NV1,910,1105
2016,HCM_12,NV1,720,550
2016,HCM_13,NV1,540,516
2016,HCM_14,NV1,540,738
2016,HCM_15,NV1,210,204
2016,HCM_16,NV1,1125,1441
2016,HCM_17,NV1,280,450
2016,HCM_18,NV1,675,1132
2016,HCM_19,NV1,360,268
2016,HCM_20,NV1,810,1509
2016,HCM_21,NV1,720,891
2016,HCM_22,NV1,810,982
2016,HCM_23,NV1,,
2016,HCM_24,NV1,540,751
2016,HCM_25,NV1,675,240
2016,HCM_26,NV1,675,1060
2016,HCM_27,NV1,70,92
2016,HCM_28,NV1,675,598
2016,HCM_29,NV1,675,365
2016,HCM_30,NV1,495,568
2016,HCM_31,NV1,675,143
2016,HCM_32,NV1,675,801
2016,HCM_33,NV1,555,248
2016,HCM_34,NV1,630,930
2016,HCM_35,NV1,450,488
2016,HCM_36,NV1,540,235
2016,HCM_37,NV1,675,196
2016,HCM_38,NV1,,
2016,HCM_39,NV1,810,1029
2016,HCM_40,NV1,510,452
2016,HCM_41,NV1,810,571
2016,HCM_42,NV1,450,353
2016,HCM_43,NV1,270,172
2016,HCM_44,NV1,450,391
2016,HCM_45,NV1,810,934
2016,HCM_46,NV1,675,721
2016,HCM_47,NV1,630,1006
2016,HCM_48,NV1,765,950
2016,HCM_49,NV1,630,560
2016,HCM_50,NV1,540,320
2016,HCM_51,NV1,855,1107
2016,HCM_52,NV1,810,1622
2016,HCM_53,NV1,675,799
2016,HCM_54,NV1,765,646
2016,HCM_55,NV1,810,680
2016,HCM_56,NV1,675,764
2016,HCM_57,NV1,945,1308
2016,HCM_58,NV1,900,1369
2016,HCM_59,NV1,990,675
2016,HCM_60,NV1,810,1238
2016,HCM_61,NV1,560,580
2016,HCM_62,NV1,540,1431
2016,HCM_63,NV1,675,963
2016,HCM_64,NV1,675,1051
2016,HCM_65,NV1,900,1568
2016,HCM_66,NV1,630,1224
2016,HCM_67,NV1,900,1017
2016,HCM_68,NV1,,
2016,HCM_69,NV1,495,971
2016,HCM_70,NV1,720,1245
2016,HCM_71,NV1,585,884
2016,HCM_72,NV1,495,617
2016,HCM_73,NV1,720,1245
2016,HCM_74,NV1,,
2016,HCM_75,NV1,,
2016,HCM_76,NV1,540,425
2016,HCM_77,NV1,675,406
2016,HCM_78,NV1,675,217
2016,HCM_79,NV1,,
2016,HCM_80,NV1,720,878
2016,HCM_81,NV1,585,367
2016,HCM_82,NV1,,
2016,HCM_83,NV1,270,262
2016,HCM_84,NV1,315,354
2016,HCM_85,NV1,315,347
2016,HCM_86,NV1,,
2016,HCM_87,NV1,540,767
2016,HCM_88,NV1,405,424
2016,HCM_89,NV1,405,382
2016,HCM_90,NV1,630,962
2016,HCM_91,NV1,405,184
2016,HCM_92,NV1,450,437
2016,HCM_93,NV1,540,586
2016,HCM_94,NV1,360,691
2016,HCM_95,NV1,630,919
2016,HCM_96,NV1,630,1025
2016,HCM_97,NV1,585,374
2016,HCM_98,NV1,585,879
2016,HCM_99,NV1,585,849
2016,HCM_100,NV1,,
2016,HCM_101,NV1,360,275
2016,HCM_102,NV1,540,89
2016,HCM_103,NV1,450,156
2016,HCM_104,NV1,450,537
2016,HCM_105,NV1,630,903
2016,HCM_106,NV1,675,718
2016,HCM_107,NV1,675,637
2016,HCM_108,NV1,630,785
2017,HCM_1,NV1,655,1.187
2017,HCM_2,NV1,675,1.372
2017,HCM_3,NV1,555,867
2017,HCM_4,NV1,270,85
2017,HCM_5,NV1,360,510
2017,HCM_6,NV1,450,723
2017,HCM_7,NV1,540,235
2017,HCM_8,NV1,450,924
2017,HCM_9,NV1,585,1112
2017,HCM_10,NV1,360,324
2017,HCM_11,NV1,910,1134
2017,HCM_12,NV1,630,562
2017,HCM_13,NV1,675,355
2017,HCM_14,NV1,585,779
2017,HCM_15,NV1,180,110
2017,HCM_16,NV1,1125,1656
2017,HCM_17,NV1,190,534
2017,HCM_18,NV1,67,1246
2017,HCM_19,NV1,360,219
2017,HCM_20,NV1,810,1656
2017,HCM_21,NV1,675,1011
2017,HCM_22,NV1,810,989
2017,HCM_23,NV1,61,310
2017,HCM_24,NV1,540,105
2017,HCM_25,NV1,630,189
2017,HCM_26,NV1,675,1164
2017,HCM_27,NV1,70,108
2017,HCM_28,NV1,675,674
2017,HCM_29,NV1,585,245
2017,HCM_30,NV1,585,578
2017,HCM_31,NV1,495,128
2017,HCM_32,NV1,540,813
2017,HCM_33,NV1,405,211
2017,HCM_34,NV1,675,902
2017,HCM_35,NV1,450,656
2017,HCM_36,NV1,450,337
2017,HCM_37,NV1,675,296
2017,HCM_38,NV1,,
2017,HCM_39,NV1,810,963
2017,HCM_40,NV1,510,555
2017,HCM_41,NV1,675,545
2017,HCM_42,NV1,360,297
2017,HCM_43,NV1,225,251
2017,HCM_44,NV1,420,408
2017,HCM_45,NV1,855,942
2017,HCM_46,NV1,765,852
2017,HCM_47,NV1,630,1098
2017,HCM_48,NV1,810,1176
2017,HCM_49,NV1,630,490
2017,HCM_50,NV1,540,400
2017,HCM_51,NV1,855,1157
2017,HCM_52,NV1,790,1740
2017,HCM_53,NV1,675,622
2017,HCM_54,NV1,720,668
2017,HCM_55,NV1,855,1010
2017,HCM_56,NV1,585,700
2017,HCM_57,NV1,810,1261
2017,HCM_58,NV1,675,1568
2017,HCM_59,NV1,945,915
2017,HCM_60,NV1,810,1454
2017,HCM_61,NV1,675,409
2017,HCM_62,NV1,495,1480
2017,HCM_63,NV1,675,1.032
2017,HCM_64,NV1,675,880
2017,HCM_65,NV1,900,1715
2017,HCM_66,NV1,630,993
2017,HCM_67,NV1,900,1519
2017,HCM_68,NV1,675,570
2017,HCM_69,NV1,720,1322
2017,HCM_70,NV1,495,909
2017,HCM_71,NV1,630,647
2017,HCM_72,NV1,720,658
2017,HCM_73,NV1,630,579
2017,HCM_74,NV1,,
2017,HCM_75,NV1,,
2017,HCM_76,NV1,630,519
2017,HCM_77,NV1,675,229
2017,HCM_78,NV1,450,42
2017,HCM_79,NV1,,
2017,HCM_80,NV1,720,802
2017,HCM_81,NV1,495,412
2017,HCM_82,NV1,,
2017,HCM_83,NV1,270,254
2017,HCM_84,NV1,270,347
2017,HCM_85,NV1,315,425
2017,HCM_86,NV1,,
2017,HCM_87,NV1,630,832
2017,HCM_88,NV1,405,434
2017,HCM_89,NV1,405,373
2017,HCM_90,NV1,540,991
2017,HCM_91,NV1,405,169
2017,HCM_92,NV1,495,399
2017,HCM_93,NV1,495,719
2017,HCM_94,NV1,450,735
2017,HCM_95,NV1,585,1108
2017,HCM_96,NV1,630,1032
2017,HCM_97,NV1,585,464
2017,HCM_98,NV1,450,22
2017,HCM_99,NV1,630,880
2017,HCM_100,NV1,,
2017,HCM_101,NV1,360,299
2017,HCM_102,NV1,495,134
2017,HCM_103,NV1,360,146
2017,HCM_104,NV1,450,592
2017,HCM_105,NV1,630,751
2017,HCM_106,NV1,630,722
2017,HCM_107,NV1,675,584
2017,HCM_108,NV1,675,723
2018,HCM_1,NV1,630,1782
2018,HCM_2,NV1,675,1316
2018,HCM_3,NV1,630,1059
2018,HCM_4,NV1,270,73
2018,HCM_5,NV1,360,670
2018,HCM_6,NV1,585,711
2018,HCM_7,NV1,630,324
2018,HCM_8,NV1,480,964
2018,HCM_9,NV1,645,1630
2018,HCM_10,NV1,405,240
2018,HCM_11,NV1,1035,1350
2018,HCM_12,NV1,675,583
2018,HCM_13,NV1,720,399
2018,HCM_14,NV1,675,762
2018,HCM_15,NV1,120,246
2018,HCM_16,NV1,1125,1922
2018,HCM_17,NV1,190,536
2018,HCM_18,NV1,900,1405
2018,HCM_19,NV1,315,209
2018,HCM_20,NV1,720,2089
2018,HCM_21,NV1,630,1293
2018,HCM_22,NV1,810,1123
2018,HCM_23,NV1,615,640
2018,HCM_24,NV1,630,946
2018,HCM_25,NV1,630,199
2018,HCM_26,NV1,675,1483
2018,HCM_27,NV1,90,169
2018,HCM_28,NV1,675,744
2018,HCM_29,NV1,675,324
2018,HCM_30,NV1,675,836
2018,HCM_31,NV1,720,230
2018,HCM_32,NV1,540,806
2018,HCM_33,NV1,450,229
2018,HCM_34,NV1,720,1089
2018,HCM_35,NV1,540,729
2018,HCM_36,NV1,540,394
2018,HCM_37,NV1,675,252
2018,HCM_38,NV1,,
2018,HCM_39,NV1,810,1000
2018,HCM_40,NV1,570,751
2018,HCM_41,NV1,765,612
2018,HCM_42,NV1,360,224
2018,HCM_43,NV1,225,177
2018,HCM_44,NV1,420,523
2018,HCM_45,NV1,900,712
2018,HCM_46,NV1,855,918
2018,HCM_47,NV1,675,1279
2018,HCM_48,NV1,855,1525
2018,HCM_49,NV1,675,677
2018,HCM_50,NV1,630,558
2018,HCM_51,NV1,855,1168
2018,HCM_52,NV1,630,2084
2018,HCM_53,NV1,675,773
2018,HCM_54,NV1,810,719
2018,HCM_55,NV1,855,1526
2018,HCM_56,NV1,630,805
2018,HCM_57,NV1,765,1612
2018,HCM_58,NV1,855,1928
2018,HCM_59,NV1,1035,1230
2018,HCM_60,NV1,810,1782
2018,HCM_61,NV1,720,421
2018,HCM_62,NV1,450,1780
2018,HCM_63,NV1,720,1175
2018,HCM_64,NV1,765,1080
2018,HCM_65,NV1,810,1986
2018,HCM_66,NV1,765,1259
2018,HCM_67,NV1,945,1790
2018,HCM_68,NV1,675,1277
2018,HCM_69,NV1,450,1326
2018,HCM_70,NV1,765,1719
2018,HCM_71,NV1,585,1111
2018,HCM_72,NV1,765,702
2018,HCM_73,NV1,720,584
2018,HCM_74,NV1,675,358
2018,HCM_75,NV1,,
2018,HCM_76,NV1,720,714
2018,HCM_77,NV1,675,666
2018,HCM_78,NV1,675,231
2018,HCM_79,NV1,450,95
2018,HCM_80,NV1,765,872
2018,HCM_81,NV1,675,473
2018,HCM_82,NV1,,
2018,HCM_83,NV1,360,350
2018,HCM_84,NV1,315,422
2018,HCM_85,NV1,405,466
2018,HCM_86,NV1,,
2018,HCM_87,NV1,765,1152
2018,HCM_88,NV1,450,545
2018,HCM_89,NV1,540,512
2018,HCM_90,NV1,675,1142
2018,HCM_91,NV1,495,278
2018,HCM_92,NV1,540,558
2018,HCM_93,NV1,630,716
2018,HCM_94,NV1,675,964
2018,HCM_95,NV1,585,1297
2018,HCM_96,NV1,630,1380
2018,HCM_97,NV1,720,509
2018,HCM_98,NV1,540,1189
2018,HCM_99,NV1,765,1044
2018,HCM_100,NV1,,
2018,HCM_101,NV1,405,368
2018,HCM_102,NV1,450,178
2018,HCM_103,NV1,495,258
2018,HCM_104,NV1,495,715
2018,HCM_105,NV1,630,1064
2018,HCM_106,NV1,720,778
2018,HCM_107,NV1,720,625
2018,HCM_108,NV1,675,863
2019,HCM_1,NV1,675,1209
2019,HCM_2,NV1,675,1245
2019,HCM_3,NV1,540,863
2019,HCM_4,NV1,270,42
2019,HCM_5,NV1,270,551
2019,HCM_6,NV1,450,649
2019,HCM_7,NV1,585,429
2019,HCM_8,NV1,450,1038
2019,HCM_9,NV1,645,1424
2019,HCM_10,NV1,360,194
2019,HCM_11,NV1,1200,1196
2019,HCM_12,NV1,675,494
2019,HCM_13,NV1,585,484
2019,HCM_14,NV1,540,707
2019,HCM_15,NV1,135,314
2019,HCM_16,NV1,945,1849
2019,HCM_17,NV1,190,495
2019,HCM_18,NV1,675,1216
2019,HCM_19,NV1,315,186
2019,HCM_20,NV1,810,1643
2019,HCM_21,NV1,720,949
2019,HCM_22,NV1,720,988
2019,HCM_23,NV1,675,574
2019,HCM_24,NV1,540,901
2019,HCM_25,NV1,630,252
2019,HCM_26,NV1,630,1270
2019,HCM_27,NV1,90,210
2019,HCM_28,NV1,675,606
2019,HCM_29,NV1,675,237
2019,HCM_30,NV1,585,760
2019,HCM_31,NV1,540,217
2019,HCM_32,NV1,585,736
2019,HCM_33,NV1,405,282
2019,HCM_34,NV1,675,823
2019,HCM_35,NV1,450,663
2019,HCM_36,NV1,495,370
2019,HCM_37,NV1,585,293
2019,HCM_38,NV1,540,183
2019,HCM_39,NV1,810,826
2019,HCM_40,NV1,480,821
2019,HCM_41,NV1,675,499
2019,HCM_42,NV1,405,201
2019,HCM_43,NV1,225,237
2019,HCM_44,NV1,420,592
2019,HCM_45,NV1,810,703
2019,HCM_46,NV1,720,813
2019,HCM_47,NV1,675,1241
2019,HCM_48,NV1,765,1124
2019,HCM_49,NV1,630,642
2019,HCM_50,NV1,540,467
2019,HCM_51,NV1,810,1183
2019,HCM_52,NV1,630,1712
2019,HCM_53,NV1,675,708
2019,HCM_54,NV1,720,627
2019,HCM_55,NV1,810,1089
2019,HCM_56,NV1,585,629
2019,HCM_57,NV1,855,1135
2019,HCM_58,NV1,855,1559
2019,HCM_59,NV1,990,1192
2019,HCM_60,NV1,810,1477
2019,HCM_61,NV1,630,451
2019,HCM_62,NV1,495,1293
2019,HCM_63,NV1,675,934
2019,HCM_64,NV1,675,877
2019,HCM_65,NV1,900,1715
2019,HCM_66,NV1,675,955
2019,HCM_67,NV1,900,1441
2019,HCM_68,NV1,630,1250
2019,HCM_69,NV1,495,1004
2019,HCM_70,NV1,765,1540
2019,HCM_71,NV1,540,715
2019,HCM_72,NV1,495,616
2019,HCM_73,NV1,720,456
2019,HCM_74,NV1,720,650
2019,HCM_75,NV1,675,289
2019,HCM_76,NV1,720,660
2019,HCM_77,NV1,720,607
2019,HCM_78,NV1,720,295
2019,HCM_79,NV1,495,156
2019,HCM_80,NV1,675,707
2019,HCM_81,NV1,675,368
2019,HCM_82,NV1,675,140
2019,HCM_83,NV1,315,343
2019,HCM_84,NV1,270,371
2019,HCM_85,NV1,405,384
2019,HCM_86,NV1,,
2019,HCM_87,NV1,615,992
2019,HCM_88,NV1,450,505
2019,HCM_89,NV1,495,481
2019,HCM_90,NV1,675,986
2019,HCM_91,NV1,405,290
2019,HCM_92,NV1,540,714
2019,HCM_93,NV1,540,779
2019,HCM_94,NV1,495,872
2019,HCM_95,NV1,495,1048
2019,HCM_96,NV1,540,1212
2019,HCM_97,NV1,585,492
2019,HCM_98,NV1,495,1118
2019,HCM_99,NV1,540,1135
2019,HCM_100,NV1,675,358
2019,HCM_101,NV1,360,317
2019,HCM_102,NV1,540,262
2019,HCM_103,NV1,360,286
2019,HCM_104,NV1,405,725
2019,HCM_105,NV1,630,1058
2019,HCM_106,NV1,720,1216
2019,HCM_107,NV1,675,640
2019,HCM_108,NV1,630,896
2020,HCM_1,NV1,675,1436
2020,HCM_2,NV1,585,1180
2020,HCM_3,NV1,540,755
2020,HCM_4,NV1,180,82
2020,HCM_5,NV1,270,587
2020,HCM_6,NV1,450,692
2020,HCM_7,NV1,540,316
2020,HCM_8,NV1,450,952
2020,HCM_9,NV1,585,1359
2020,HCM_10,NV1,360,188
2020,HCM_11,NV1,1215,1267
2020,HCM_12,NV1,585,327
2020,HCM_13,NV1,585,487
2020,HCM_14,NV1,585,716
2020,HCM_15,NV1,140,315
2020,HCM_16,NV1,1035,1579
2020,HCM_17,NV1,190,530
2020,HCM_18,NV1,720,1212
2020,HCM_19,NV1,315,206
2020,HCM_20,NV1,810,2065
2020,HCM_21,NV1,615,1014
2020,HCM_22,NV1,720,825
2020,HCM_23,NV1,675,788
2020,HCM_24,NV1,540,891
2020,HCM_25,NV1,585,204
2020,HCM_26,NV1,630,1321
2020,HCM_27,NV1,180,225
2020,HCM_28,NV1,540,515
2020,HCM_29,NV1,540,251
2020,HCM_30,NV1,585,846
2020,HCM_31,NV1,540,180
2020,HCM_32,NV1,585,728
2020,HCM_33,NV1,405,229
2020,HCM_34,NV1,675,885
2020,HCM_35,NV1,495,677
2020,HCM_36,NV1,450,345
2020,HCM_37,NV1,495,189
2020,HCM_38,NV1,450,288
2020,HCM_39,NV1,810,748
2020,HCM_40,NV1,510,754
2020,HCM_41,NV1,675,456
2020,HCM_42,NV1,360,196
2020,HCM_43,NV1,225,133
2020,HCM_44,NV1,420,569
2020,HCM_45,NV1,765,746
2020,HCM_46,NV1,675,869
2020,HCM_47,NV1,675,1308
2020,HCM_48,NV1,810,1445
2020,HCM_49,NV1,630,749
2020,HCM_50,NV1,495,572
2020,HCM_51,NV1,810,1050
2020,HCM_52,NV1,585,1859
2020,HCM_53,NV1,675,570
2020,HCM_54,NV1,675,501
2020,HCM_55,NV1,810,1055
2020,HCM_56,NV1,585,687
2020,HCM_57,NV1,855,1053
2020,HCM_58,NV1,765,1574
2020,HCM_59,NV1,900,1353
2020,HCM_60,NV1,720,1596
2020,HCM_61,NV1,585,431
2020,HCM_62,NV1,360,1600
2020,HCM_63,NV1,675,958
2020,HCM_64,NV1,630,807
2020,HCM_65,NV1,900,1941
2020,HCM_66,NV1,675,1029
2020,HCM_67,NV1,900,1444
2020,HCM_68,NV1,675,1159
2020,HCM_69,NV1,585,1149
2020,HCM_70,NV1,765,1536
2020,HCM_71,NV1,540,822
2020,HCM_72,NV1,630,575
2020,HCM_73,NV1,630,418
2020,HCM_74,NV1,675,662
2020,HCM_75,NV1,675,365
2020,HCM_76,NV1,675,670
2020,HCM_77,NV1,675,671
2020,HCM_78,NV1,630,345
2020,HCM_79,NV1,495,168
2020,HCM_80,NV1,675,805
2020,HCM_81,NV1,540,420
2020,HCM_82,NV1,675,163
2020,HCM_83,NV1,315,284
2020,HCM_84,NV1,315,301
2020,HCM_85,NV1,360,431
2020,HCM_86,NV1,50,48
2020,HCM_87,NV1,675,923
2020,HCM_88,NV1,450,527
2020,HCM_89,NV1,540,437
2020,HCM_90,NV1,630,988
2020,HCM_91,NV1,405,293
2020,HCM_92,NV1,540,700
2020,HCM_93,NV1,540,828
2020,HCM_94,NV1,405,954
2020,HCM_95,NV1,585,1075
2020,HCM_96,NV1,585,921
2020,HCM_97,NV1,540,537
2020,HCM_98,NV1,450,955
2020,HCM_99,NV1,675,992
2020,HCM_100,NV1,675,761
2020,HCM_101,NV1,360,345
2020,HCM_102,NV1,540,289
2020,HCM_103,NV1,540,268
2020,HCM_104,NV1,450,670
2020,HCM_105,NV1,630,1089
2020,HCM_106,NV1,675,1090
2020,HCM_107,NV1,585,745
2020,HCM_108,NV1,675,831
2021,HCM_1,NV1,675,1349
2021,HCM_2,NV1,630,1219
2021,HCM_3,NV1,585,762
2021,HCM_4,NV1,150,56
2021,HCM_5,NV1,270,527
2021,HCM_6,NV1,585,693
2021,HCM_7,NV1,585,422
2021,HCM_8,NV1,450,1041
2021,HCM_9,NV1,585,1564
2021,HCM_10,NV1,405,173
2021,HCM_11,NV1,955,1557
2021,HCM_12,NV1,585,320
2021,HCM_13,NV1,630,402
2021,HCM_14,NV1,675,689
2021,HCM_15,NV1,140,219
2021,HCM_16,NV1,1035,1437
2021,HCM_17,NV1,190,520
2021,HCM_18,NV1,810,1259
2021,HCM_19,NV1,360,176
2021,HCM_20,NV1,810,1937
2021,HCM_21,NV1,675,1069
2021,HCM_22,NV1,720,783
2021,HCM_23,NV1,675,887
2021,HCM_24,NV1,585,852
2021,HCM_25,NV1,630,266
2021,HCM_26,NV1,630,1357
2021,HCM_27,NV1,180,242
2021,HCM_28,NV1,450,537
2021,HCM_29,NV1,630,203
2021,HCM_30,NV1,630,994
2021,HCM_31,NV1,540,138
2021,HCM_32,NV1,585,690
2021,HCM_33,NV1,450,184
2021,HCM_34,NV1,615,820
2021,HCM_35,NV1,585,649
2021,HCM_36,NV1,540,324
2021,HCM_37,NV1,630,347
2021,HCM_38,NV1,405,425
2021,HCM_39,NV1,675,889
2021,HCM_40,NV1,510,832
2021,HCM_41,NV1,675,401
2021,HCM_42,NV1,360,251
2021,HCM_43,NV1,225,132
2021,HCM_44,NV1,420,587
2021,HCM_45,NV1,810,801
2021,HCM_46,NV1,765,771
2021,HCM_47,NV1,675,1197
2021,HCM_48,NV1,810,1373
2021,HCM_49,NV1,630,862
2021,HCM_50,NV1,630,438
2021,HCM_51,NV1,855,1034
2021,HCM_52,NV1,540,1691
2021,HCM_53,NV1,675,452
2021,HCM_54,NV1,675,642
2021,HCM_55,NV1,810,1195
2021,HCM_56,NV1,630,592
2021,HCM_57,NV1,855,1519
2021,HCM_58,NV1,810,1273
2021,HCM_59,NV1,855,1393
2021,HCM_60,NV1,720,1655
2021,HCM_61,NV1,545,384
2021,HCM_62,NV1,450,1484
2021,HCM_63,NV1,720,925
2021,HCM_64,NV1,720,774
2021,HCM_65,NV1,675,1667
2021,HCM_66,NV1,675,826
2021,HCM_67,NV1,900,1515
2021,HCM_68,NV1,675,1318
2021,HCM_69,NV1,495,1383
2021,HCM_70,NV1,720,1613
2021,HCM_71,NV1,585,762
2021,HCM_72,NV1,675,662
2021,HCM_73,NV1,630,505
2021,HCM_74,NV1,675,573
2021,HCM_75,NV1,540,484
2021,HCM_76,NV1,675,702
2021,HCM_77,NV1,675,696
2021,HCM_78,NV1,585,361
2021,HCM_79,NV1,495,188
2021,HCM_80,NV1,675,832
2021,HCM_81,NV1,585,383
2021,HCM_82,NV1,675,197
2021,HCM_83,NV1,280,256
2021,HCM_84,NV1,320,303
2021,HCM_85,NV1,360,372
2021,HCM_86,NV1,45,29
2021,HCM_87,NV1,675,955
2021,HCM_88,NV1,495,634
2021,HCM_89,NV1,450,537
2021,HCM_90,NV1,675,1033
2021,HCM_91,NV1,405,258
2021,HCM_92,NV1,540,688
2021,HCM_93,NV1,540,859
2021,HCM_94,NV1,630,948
2021,HCM_95,NV1,585,1033
2021,HCM_96,NV1,675,1107
2021,HCM_97,NV1,540,414
2021,HCM_98,NV1,540,941
2021,HCM_99,NV1,720,1109
2021,HCM_100,NV1,675,1130
2021,HCM_101,NV1,360,386
2021,HCM_102,NV1,540,289
2021,HCM_103,NV1,540,330
2021,HCM_104,NV1,540,914
2021,HCM_105,NV1,630,999
2021,HCM_106,NV1,675,1220
2021,HCM_107,NV1,630,620
2021,HCM_108,NV1,675,858
